Row id,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
2696,CA-2019-161662,07-02-2019,09-02-2019,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30,2,11,0,Online
9115,CA-2019-135461,07-02-2019,10-02-2019,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,624,5,39,0,COD
1828,CA-2019-109344,08-02-2019,11-02-2019,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1128,3,127,0,COD
8383,CA-2019-163048,08-02-2019,15-02-2019,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,242,4,0,0,COD
8842,US-2019-112396,09-02-2019,13-02-2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,90,3,40,0,COD
8843,US-2019-112396,09-02-2019,13-02-2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,32,2,11,0,COD
1809,CA-2019-164938,11-02-2019,13-02-2019,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,70,7,1,0,Online
7194,CA-2019-110492,12-02-2019,14-02-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350,6,176,0,Online
7195,CA-2019-110492,12-02-2019,14-02-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",16,4,7,0,COD
721,CA-2019-112942,13-02-2019,18-02-2019,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,147,3,73,0,Online
7811,CA-2019-134334,14-02-2019,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",5,1,2,0,COD
7812,CA-2019-134334,14-02-2019,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,8,3,2,0,COD
7813,CA-2019-134334,14-02-2019,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550,3,-47,0,Online
7814,CA-2019-134334,14-02-2019,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,11,6,5,0,Online
8172,CA-2019-146150,14-02-2019,19-02-2019,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,South,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264,7,69,0,COD
1243,US-2019-162859,15-02-2019,22-02-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398,3,124,0,COD
1244,US-2019-162859,15-02-2019,22-02-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,9,4,4,0,Online
1821,CA-2019-168956,16-02-2019,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92,6,-226,0,Online
1822,CA-2019-168956,16-02-2019,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,7,4,2,0,Online
1823,CA-2019-168956,16-02-2019,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",63,3,-3,0,Online
1824,CA-2019-168956,16-02-2019,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5,1,2,0,Online
8161,CA-2019-134138,16-02-2019,20-02-2019,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,228,2,36,0,Online
9079,CA-2019-108105,16-02-2019,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318,4,35,0,COD
9080,CA-2019-108105,16-02-2019,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,6,1,3,0,COD
9722,CA-2019-105781,16-02-2019,20-02-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,327,3,40,0,Online
9723,CA-2019-105781,16-02-2019,20-02-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,90,3,40,0,Online
854,CA-2019-123274,19-02-2019,24-02-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock""",44,2,15,0,COD
855,CA-2019-123274,19-02-2019,24-02-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,243,3,10,0,COD
4777,CA-2019-101630,19-02-2019,23-02-2019,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,9,3,4,0,Online
4778,CA-2019-101630,19-02-2019,23-02-2019,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,26,3,7,0,COD
7538,CA-2019-106460,19-02-2019,22-02-2019,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,71,2,33,0,COD
3456,CA-2019-166485,20-02-2019,27-02-2019,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Nashville,Tennessee,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""""""",16,2,6,0,COD
2989,CA-2019-139010,21-02-2019,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,13,1,1,0,COD
2990,CA-2019-139010,21-02-2019,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",19,4,6,0,Online
2991,CA-2019-139010,21-02-2019,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449,5,9,0,COD
2992,CA-2019-139010,21-02-2019,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31,7,11,0,COD
5306,US-2019-168410,21-02-2019,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,69,5,29,0,COD
5307,US-2019-168410,21-02-2019,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296,3,80,0,COD
5308,US-2019-168410,21-02-2019,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,40,2,2,0,COD
8277,US-2019-139262,21-02-2019,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,4,3,-3,0,COD
8278,US-2019-139262,21-02-2019,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,35,2,-27,0,Online
8279,US-2019-139262,21-02-2019,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432,3,32,0,COD
9013,CA-2019-121447,21-02-2019,22-02-2019,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",136,7,67,0,COD
2345,CA-2019-119025,22-02-2019,28-02-2019,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490,9,137,0,Online
5405,US-2019-143280,22-02-2019,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,446,5,56,0,COD
5406,US-2019-143280,22-02-2019,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36,1,15,0,COD
5407,US-2019-143280,22-02-2019,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",11,3,5,0,COD
6237,CA-2019-144400,23-02-2019,27-02-2019,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",58,3,22,0,COD
2742,CA-2019-165015,25-02-2019,27-02-2019,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,47,5,18,0,Online
1579,CA-2019-102456,27-02-2019,01-03-2019,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",171,3,50,0,COD
4555,CA-2019-101448,27-02-2019,01-03-2019,Second Class,EB-13930,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,57,3,28,0,Online
7848,CA-2019-128706,27-02-2019,02-03-2019,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16,2,-7,0,Online
3758,CA-2019-111283,28-02-2019,04-03-2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,111,7,8,0,COD
9063,CA-2019-101623,28-02-2019,06-03-2019,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36,6,18,0,Online
1083,US-2019-143819,01-03-2019,05-03-2019,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,837,8,-265,0,COD
1084,US-2019-143819,01-03-2019,05-03-2019,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,East,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26,1,12,0,COD
1085,US-2019-143819,01-03-2019,05-03-2019,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,363,2,105,0,COD
1086,US-2019-143819,01-03-2019,05-03-2019,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4900,7,2401,0,COD
3953,US-2019-151862,01-03-2019,08-03-2019,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,160,2,14,0,COD
3091,CA-2019-112123,03-03-2019,08-03-2019,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,448,7,219,0,COD
3092,CA-2019-112123,03-03-2019,08-03-2019,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,East,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,480,5,130,0,COD
3093,CA-2019-112123,03-03-2019,08-03-2019,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,East,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,166,3,80,0,COD
3757,CA-2019-116799,03-03-2019,06-03-2019,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563,5,-56,0,COD
3887,CA-2019-167759,03-03-2019,08-03-2019,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,135,3,38,0,COD
4003,CA-2019-145730,03-03-2019,08-03-2019,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""""W x 20""""D""",638,3,-128,0,Online
4004,CA-2019-145730,03-03-2019,08-03-2019,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,288,3,34,0,COD
4005,CA-2019-145730,03-03-2019,08-03-2019,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",37,3,12,0,COD
4748,CA-2019-120005,03-03-2019,03-03-2019,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors""",25,3,8,0,COD
4749,CA-2019-120005,03-03-2019,03-03-2019,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock""",35,3,12,0,Online
5199,CA-2019-103982,03-03-2019,08-03-2019,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930,3,-786,0,Online
5200,CA-2019-103982,03-03-2019,08-03-2019,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long""",2,1,1,0,Online
5201,CA-2019-103982,03-03-2019,08-03-2019,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,432,3,32,0,COD
5202,CA-2019-103982,03-03-2019,08-03-2019,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",42,7,6,0,Cards
2607,CA-2019-154053,04-03-2019,10-03-2019,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,17,1,5,0,Online
3265,CA-2019-122518,04-03-2019,08-03-2019,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10,4,4,0,Cards
4215,CA-2019-164637,04-03-2019,08-03-2019,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"""" Sheets""",128,3,64,0,COD
9750,CA-2019-158358,04-03-2019,08-03-2019,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,Dover,New Hampshire,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,160,2,58,0,Online
919,CA-2019-165218,05-03-2019,11-03-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149,3,50,0,COD
920,CA-2019-165218,05-03-2019,11-03-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,13,1,-1,0,COD
8443,US-2019-155173,06-03-2019,10-03-2019,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,432,2,-72,0,Online
8444,US-2019-155173,06-03-2019,10-03-2019,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2,1,-1,0,COD
8445,US-2019-155173,06-03-2019,10-03-2019,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,68,3,-13,0,Cards
8982,CA-2019-110898,06-03-2019,12-03-2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2,3,-6,0,Cards
8983,CA-2019-110898,06-03-2019,12-03-2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,2,4,-3,0,COD
8984,CA-2019-110898,06-03-2019,12-03-2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159,5,-195,0,Online
8985,CA-2019-110898,06-03-2019,12-03-2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,146,2,-99,0,COD
839,US-2019-137547,07-03-2019,12-03-2019,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21,3,2,0,COD
